	Desc	Aflo	Amel	Bimp	Bter	Ccal	Dnov	Emex	Hlab	Lalb	Mqua	Mrot	GeneID	name	source	TranscriptID	Class
ORTHOMCL274	null	2	2	2	2	3	3	2	2	2	3	2	LOC551472	XP_623870.2	Amel	XM_623867.5	Background
ORTHOMCL275	null	1	1	4	2	2	2	1	1	1	1	9	LOC550724	XP_006571385.1	Amel	XM_006571322.3	Background
ORTHOMCL276	null	2	2	4	4	2	2	2	2	1	2	2	LOC724480	XP_026297132.1	Amel	XM_026441347.1	Background
ORTHOMCL277	null	1	1	7	7	3	1	1	1	1	1	1	LOC409584	XP_393087.2	Amel	XM_393087.7	Background
ORTHOMCL278	null	2	1	3	3	3	3	3	2	1	1	3	LOC552572	XP_026296372.1	Amel	XM_026440587.1	Background
ORTHOMCL279	null	1	1	1	8	1	1	1	1	1	1	8	LOC413309	XP_026299404.1	Amel	XM_026443619.1	Background
ORTHOMCL280	null	1	1	6	5	4	1	3	1	1	1	1	LOC724602	NP_001314890.1	Amel	NM_001327961.1	Background
ORTHOMCL282	null	1	1	4	3	4	1	6	1	1	1	1	LOC100578925	XP_016766990.1	Amel	XM_016911501.2	Background
ORTHOMCL283	null	2	2	3	2	2	2	2	2	3	2	2	LOC409460	XP_026299081.1	Amel	XM_026443296.1	Background
ORTHOMCL284	null	2	2	2	2	7	2	2	2	1	1	1	LOC408311	XP_006566570.1	Amel	XM_006566507.3	Background
ORTHOMCL285	null	2	2	2	4	3	2	2	2	2	1	2	LOC100578769	XP_003250800.2	Amel	XM_003250752.4	Background
ORTHOMCL286	null	2	2	2	2	1	2	3	2	1	2	5	LOC100576990	XP_026295303.1	Amel	XM_026439518.1	Background
ORTHOMCL287	null	4	2	3	2	2	2	2	2	1	2	2	LOC412489	XP_395946.4	Amel	XM_395946.7	Background
ORTHOMCL288	null	2	1	2	3	3	2	2	2	2	2	3	LOC413837	XP_026299793.1	Amel	XM_026444008.1	Background
ORTHOMCL290	null	4	2	2	2	2	2	2	2	2	2	2	LOC725800	XP_006561359.2	Amel	XM_006561296.3	Background
ORTHOMCL291	null	3	1	7	1	1	1	2	2	1	1	4	LOC409497	XP_006562919.1	Amel	XM_006562856.3	Background
ORTHOMCL292	null	3	1	1	5	4	1	4	1	1	2	1	LOC100578337	XP_003249519.2	Amel	XM_003249471.4	Background
ORTHOMCL293	null	2	2	2	2	3	2	2	2	2	2	3	Para	NP_001159377.1	Amel	NM_001165905.1	Background
ORTHOMCL294	null	1	1	4	2	3	3	3	2	1	1	3	LOC408294	XP_006566068.1	Amel	XM_006566005.3	Background
ORTHOMCL295	null	3	3	1	1	6	2	3	1	1	1	2	LOC724312	XP_001120116.2	Amel	XM_001120116.5	Background
ORTHOMCL296	null	2	1	4	3	4	1	1	2	1	1	4	LOC552753	XP_625132.2	Amel	XM_625129.6	Background
ORTHOMCL297	null	3	1	3	10	1	1	1	1	1	1	1	LOC727324	XP_006561748.1	Amel	XM_006561685.3	Background
ORTHOMCL298	null	3	2	2	2	2	2	3	2	2	1	3	TyrR	NP_001011594.1	Amel	NM_001011594.1	Background
ORTHOMCL299	null	2	2	2	3	3	2	2	3	1	1	3	LOC724598	XP_026294941.1	Amel	XM_026439156.1	Background
ORTHOMCL300	null	2	2	2	2	3	2	3	2	1	2	3	LOC550935	XP_026299400.1	Amel	XM_026443615.1	Background
ORTHOMCL301	null	2	2	3	2	2	2	3	2	2	2	2	LOC552561	XP_624940.3	Amel	XM_624937.5	Background
ORTHOMCL302	null	2	2	2	2	2	2	2	2	2	2	4	LOC100578051	XP_003249537.2	Amel	XM_003249489.4	Background
ORTHOMCL303	null	2	1	3	3	1	1	6	1	1	1	4	LOC408480	XP_392026.2	Amel	XM_392026.7	Background
ORTHOMCL304	null	3	1	5	3	1	2	1	1	2	2	3	LOC552784	XP_016772239.1	Amel	XM_016916750.2	Background
ORTHOMCL306	null	1	1	8	7	1	1	1	1	1	1	1	LOC727247	XP_001122957.2	Amel	XM_001122957.5	Background
ORTHOMCL307	null	2	1	2	2	6	2	1	1	2	2	3	LOC412055	XP_016769825.1	Amel	XM_016914336.2	Background
ORTHOMCL308	null	2	1	1	2	2	1	5	5	2	1	2	LOC551663	XP_006564731.1	Amel	XM_006564668.3	Background
ORTHOMCL310	null	1	2	2	2	4	2	2	2	2	3	2	LOC725284	XP_016767448.1	Amel	XM_016911959.2	Background
ORTHOMCL312	null	1	1	5	5	2	1	1	1	1	1	5	LOC725575	XP_003250560.1	Amel	XM_003250512.4	Background
ORTHOMCL313	null	2	3	3	2	2	2	2	3	2	1	2	Kr-h1	NP_001011566.1	Amel	NM_001011566.1	Background
ORTHOMCL315	null	2	2	2	2	2	2	2	2	2	2	4	LOC412419	XP_016766857.1	Amel	XM_016911368.2	Background
ORTHOMCL316	null	2	2	2	2	2	2	2	2	1	2	5	LOC726647	XP_026295549.1	Amel	XM_026439764.1	Background
ORTHOMCL320	null	2	1	2	3	8	3	1	1	1	1	1	LOC409307	XP_026299446.1	Amel	XM_026443661.1	Background
ORTHOMCL321	null	3	1	2	2	3	2	2	2	2	2	3	LOC552568	XP_006568363.1	Amel	XM_006568300.3	Background
ORTHOMCL322	null	2	1	4	4	1	1	4	2	1	1	3	LOC551410	XP_006565324.1	Amel	XM_006565261.3	Background
ORTHOMCL323	null	1	1	4	4	2	1	3	1	1	1	5	pHCl	NP_001137350.1	Amel	NM_001143878.1	Background
ORTHOMCL324	null	2	1	3	4	2	2	2	3	2	2	1	LOC410527	XP_006564975.1	Amel	XM_006564912.3	Background
ORTHOMCL325	null	2	2	2	1	4	2	2	2	2	1	4	LOC551210	XP_026299114.1	Amel	XM_026443329.1	Background
ORTHOMCL326	null	1	1	2	1	4	1	3	3	1	1	6	LOC725364	XP_016767919.1	Amel	XM_016912430.2	Background
ORTHOMCL329	null	1	1	6	6	4	1	1	1	1	1	1	LOC551597	XP_016766808.1	Amel	XM_016911319.2	Background
ORTHOMCL330	null	1	1	4	9	1	1	1	3	1	1	1	LOC551548	XP_016767875.1	Amel	XM_016912386.2	Background
ORTHOMCL335	null	3	2	3	2	2	2	2	2	1	2	2	NFRKB	NP_001035327.1	Amel	NM_001040237.1	Background
ORTHOMCL336	null	2	2	2	2	3	2	2	2	2	2	2	LOC409142	XP_026296055.1	Amel	XM_026440270.1	Background
ORTHOMCL337	null	4	1	3	3	5	1	2	1	1	1	1	LOC552697	XP_006557622.1	Amel	XM_006557559.3	Background
ORTHOMCL339	null	1	2	2	5	2	2	2	2	2	2	1	LOC725931	XP_001121719.3	Amel	XM_001121719.5	Background
ORTHOMCL340	null	2	2	3	2	2	2	2	2	1	2	3	LOC551628	XP_006569355.1	Amel	XM_006569292.3	Background
ORTHOMCL341	null	5	1	1	1	5	1	1	1	1	1	5	LOC412770	XP_006561713.1	Amel	XM_006561650.3	Background
ORTHOMCL342	null	2	1	3	2	2	2	2	2	2	1	4	LOC413739	XP_016769079.1	Amel	XM_016913590.2	Background
ORTHOMCL343	null	4	1	3	5	2	2	1	1	1	1	2	LOC551707	XP_016770274.1	Amel	XM_016914785.2	Background
ORTHOMCL345	null	3	2	2	2	2	2	4	1	1	2	2	LOC552484	NP_001135908.1	Amel	NM_001142436.1	Background
ORTHOMCL346	null	3	2	2	2	2	3	2	2	1	2	2	LOC725427	XP_001121277.2	Amel	XM_001121277.5	Background
ORTHOMCL347	null	1	1	3	3	2	2	6	1	2	1	1	LOC411366	XP_394840.2	Amel	XM_394840.6	Background
ORTHOMCL348	null	2	2	2	2	2	2	2	2	3	2	2	LOC409430	XP_392943.3	Amel	XM_392943.7	Background
ORTHOMCL349	null	3	2	2	2	2	2	2	2	2	2	2	LOC725928	XP_001121716.2	Amel	XM_001121716.5	Background
ORTHOMCL350	null	2	1	3	3	2	1	1	4	1	2	3	LOC725797	XP_003251085.1	Amel	XM_003251037.3	Background
ORTHOMCL352	null	2	1	2	4	6	2	1	1	1	1	2	LOC408285	XP_026299092.1	Amel	XM_026443307.1	Background
ORTHOMCL353	null	2	2	3	2	2	2	3	2	1	1	3	LOC726728	XP_006560739.1	Amel	XM_006560676.3	Background
ORTHOMCL354	null	2	1	2	2	2	4	2	1	2	2	3	LOC409246	XP_016766396.2	Amel	XM_016910907.2	Background
ORTHOMCL355	null	2	2	2	2	2	2	2	2	2	2	3	LOC100578899	NP_001314880.1	Amel	NM_001327951.1	Background
ORTHOMCL356	null	3	1	4	4	2	1	3	1	1	1	2	LOC413620	XP_397062.3	Amel	XM_397062.7	Background
ORTHOMCL357	null	2	2	2	3	1	2	3	2	2	2	2	LOC726916	XP_006572176.2	Amel	XM_006572113.3	Background
ORTHOMCL359	null	2	2	3	2	2	2	2	2	2	3	1	LOC726322	XP_001120731.3	Amel	XM_001120731.5	Background
ORTHOMCL360	null	2	2	3	2	3	2	2	2	2	1	2	LOC409228	XP_026301704.1	Amel	XM_026445919.1	Background
ORTHOMCL361	null	2	2	2	3	4	2	2	2	1	1	2	LOC409579	XP_026299933.1	Amel	XM_026444148.1	Background
ORTHOMCL362	null	3	2	2	1	2	2	4	2	1	2	2	LOC409697	NP_001229316.1	Amel	NM_001242387.1	Background
ORTHOMCL363	null	1	1	5	5	2	1	3	1	2	1	1	LOC409734	XP_006569661.1	Amel	XM_006569598.3	Background
ORTHOMCL364	null	3	1	3	3	2	1	3	2	1	1	3	LOC552700	XP_006566718.1	Amel	XM_006566655.3	Background
ORTHOMCL367	null	2	2	2	3	3	2	2	2	1	2	2	LOC411955	XP_006561178.1	Amel	XM_006561115.3	Background
ORTHOMCL369	null	1	1	5	6	4	1	1	1	1	1	1	LOC410227	XP_006562896.1	Amel	XM_006562833.3	Background
ORTHOMCL370	null	2	2	2	2	2	2	2	3	2	2	2	LOC408559	XP_392104.4	Amel	XM_392104.6	Background
ORTHOMCL371	null	2	2	2	2	4	2	2	2	2	1	2	LOC550677	XP_623075.1	Amel	XM_623072.6	Background
ORTHOMCL372	null	2	2	1	2	3	2	2	2	2	2	3	LOC410368	XP_006562323.1	Amel	XM_006562260.3	Background
ORTHOMCL373	null	1	1	5	6	1	1	2	5	1	0	0	LOC100578389	XP_026296063.1	Amel	XM_026440278.1	Background
ORTHOMCL374	null	2	1	3	1	5	1	5	1	1	1	2	LOC551170	XP_026295443.1	Amel	XM_026439658.1	Background
ORTHOMCL376	null	2	2	4	2	2	2	2	2	1	2	2	LOC102654111	XP_016772077.1	Amel	XM_016916588.2	Background
ORTHOMCL377	null	1	1	2	4	6	1	0	1	1	1	5	LOC102656504	XP_026297198.1	Amel	XM_026441413.1	Background
ORTHOMCL378	null	4	1	1	1	6	1	1	5	1	1	1	LOC409718	XP_006570154.1	Amel	XM_006570091.3	Background
ORTHOMCL379	null	1	1	6	5	2	3	1	1	1	1	1	LOC413783	XP_026297000.1	Amel	XM_026441215.1	Background
ORTHOMCL380	null	2	2	2	2	2	3	1	1	2	2	4	LOC100576326	XP_016769185.2	Amel	XM_016913696.2	Background
ORTHOMCL381	null	3	2	1	2	2	2	2	2	2	2	3	LOC413113	XP_026296143.1	Amel	XM_026440358.1	Background
ORTHOMCL383	null	1	2	3	3	2	2	3	1	2	2	2	LOC411326	XP_006561878.2	Amel	XM_006561815.3	Background
ORTHOMCL384	null	2	2	4	2	2	2	1	2	1	2	3	LOC102656618	XP_026302077.1	Amel	XM_026446292.1	Background
ORTHOMCL385	null	1	1	4	4	4	1	1	1	1	1	4	LOC413363	XP_016766945.1	Amel	XM_016911456.2	Background
ORTHOMCL388	null	1	1	4	3	1	2	2	1	2	1	5	LOC409331	XP_006560273.1	Amel	XM_006560210.3	Background
ORTHOMCL389	null	3	1	3	3	1	3	1	1	2	2	3	LOC409323	XP_006559059.1	Amel	XM_006558996.3	Background
ORTHOMCL390	null	2	2	2	2	2	2	2	2	2	2	3	LOC408551	XP_006563187.2	Amel	XM_006563124.3	Background
ORTHOMCL392	null	2	1	3	2	2	1	1	1	1	1	8	LOC413799	XP_003249499.1	Amel	XM_003249451.4	Background
ORTHOMCL393	null	1	1	6	6	1	2	1	2	1	1	1	LOC408641	XP_392181.4	Amel	XM_392181.7	Background
ORTHOMCL395	null	1	1	6	1	7	1	1	1	1	1	2	LOC100576733	XP_026295015.1	Amel	XM_026439230.1	Background
ORTHOMCL396	null	1	1	2	2	3	1	3	3	1	1	5	LOC408751	XP_392285.1	Amel	XM_392285.7	Background
ORTHOMCL397	null	2	2	3	2	1	2	3	2	2	2	2	LOC409280	XP_016770688.2	Amel	XM_016915199.2	Background
ORTHOMCL398	null	1	1	1	2	4	1	1	2	2	1	7	LOC100577003	XP_003250617.1	Amel	XM_003250569.4	Background
ORTHOMCL399	null	1	1	1	1	7	1	1	1	1	1	7	LOC725461	XP_026299125.1	Amel	XM_026443340.1	Background
ORTHOMCL401	null	3	2	2	2	2	2	2	2	1	2	3	Ndufs1	NP_001165875.1	Amel	NM_001172404.1	Background
ORTHOMCL402	null	1	1	7	5	2	1	1	1	1	1	2	LOC100576586	XP_026301974.1	Amel	XM_026446189.1	Background
ORTHOMCL403	null	2	2	3	3	2	2	2	2	2	1	2	LOC408441	XP_391988.2	Amel	XM_391988.7	Background
ORTHOMCL404	null	1	1	4	4	2	2	1	1	1	1	5	LOC724955	XP_006564454.1	Amel	XM_006564391.3	Background
ORTHOMCL408	null	1	1	3	3	9	1	1	0	1	1	2	LOC113219136	XP_026299817.1	Amel	XM_026444032.1	Background
ORTHOMCL409	null	1	2	3	2	4	2	2	2	2	1	2	LOC100578559	XP_026298145.1	Amel	XM_026442360.1	Background
ORTHOMCL410	null	1	1	6	7	1	1	1	1	1	1	2	LOC411707	XP_026298880.1	Amel	XM_026443095.1	Background
ORTHOMCL411	null	1	1	4	6	3	1	2	2	1	1	1	LOC410502	XP_026300936.1	Amel	XM_026445151.1	Background
ORTHOMCL413	null	2	2	2	2	2	2	2	2	2	2	2	LOC410739	XP_006565356.2	Amel	XM_006565293.3	Background
ORTHOMCL414	null	3	1	2	2	2	2	2	2	2	2	2	LOC724460	XP_026299726.1	Amel	XM_026443941.1	Background
ORTHOMCL415	null	2	2	2	2	2	2	2	2	2	2	2	Lop1	NP_001011639.2	Amel	NM_001011639.2	Background
ORTHOMCL416	null	2	2	2	2	2	2	2	2	2	2	2	LOC552824	XP_625202.2	Amel	XM_625199.5	Background
ORTHOMCL417	null	2	1	3	2	2	4	2	1	1	1	3	LOC409470	XP_006562458.1	Amel	XM_006562395.3	Background
ORTHOMCL418	null	2	1	2	3	1	1	1	3	1	1	6	LOC408903	XP_397532.3	Amel	XM_397532.7	Background
ORTHOMCL419	null	2	2	2	2	2	2	2	2	2	2	2	LOC409937	XP_016771863.2	Amel	XM_016916374.2	Background
ORTHOMCL420	null	2	2	2	1	2	2	1	2	3	2	3	LOC408554	XP_006563190.1	Amel	XM_006563127.3	Background
ORTHOMCL421	null	3	1	1	4	2	2	1	2	2	2	2	LOC551450	XP_026302113.1	Amel	XM_026446328.1	Background
ORTHOMCL422	null	2	2	2	2	2	2	2	2	1	2	3	LOC408432	XP_391979.3	Amel	XM_391979.7	Background
ORTHOMCL423	null	3	3	2	3	3	0	2	2	1	1	2	LOC410416	XP_026300490.1	Amel	XM_026444705.1	Background
ORTHOMCL425	null	1	1	7	5	1	2	1	1	1	1	1	LOC409493	XP_393000.3	Amel	XM_393000.6	Background
ORTHOMCL426	null	2	1	5	7	1	1	1	1	1	1	1	LOC552357	XP_026296732.1	Amel	XM_026440947.1	Background
ORTHOMCL428	null	2	1	2	4	2	2	1	1	3	2	2	LOC410891	XP_026294730.1	Amel	XM_026438945.1	Background
ORTHOMCL429	null	3	1	3	4	1	1	1	1	2	1	4	LOC726987	XP_006565899.1	Amel	XM_006565836.3	Background
ORTHOMCL430	null	3	1	1	1	8	1	1	1	0	1	4	LOC100577320	XP_003250293.1	Amel	XM_003250245.4	Background
ORTHOMCL431	null	1	1	1	3	1	5	1	2	1	1	5	LOC411863	XP_395330.3	Amel	XM_395330.6	Background
ORTHOMCL432	null	3	2	2	2	3	2	2	2	1	1	2	LOC552665	NP_001229360.1	Amel	NM_001242431.1	Background
ORTHOMCL433	null	3	2	2	3	1	2	2	2	2	1	2	LOC552216	XP_624596.4	Amel	XM_624593.6	Background
ORTHOMCL434	null	2	2	2	2	2	2	2	2	2	2	2	LOC726133	XP_001121896.2	Amel	XM_001121896.5	Background
ORTHOMCL436	null	3	2	3	2	2	1	1	2	2	2	2	nAChRa7	NP_001011621.1	Amel	NM_001011621.1	Background
ORTHOMCL437	null	2	2	2	2	2	2	2	2	1	2	3	LOC724924	XP_003249799.2	Amel	XM_003249751.4	Background
ORTHOMCL440	null	3	1	1	2	1	2	2	3	2	1	4	LOC100579049	XP_026296663.1	Amel	XM_026440878.1	Background
ORTHOMCL441	null	3	1	2	2	2	2	2	2	2	3	1	LOC551558	XP_006571083.1	Amel	XM_006571020.3	Background
ORTHOMCL442	null	2	2	2	2	2	2	2	2	2	2	2	LOC725908	XP_006558719.1	Amel	XM_006558656.2	Background
ORTHOMCL443	null	2	2	3	2	2	2	2	2	1	2	2	LOC412569	XP_396024.6	Amel	XM_396024.7	Background
ORTHOMCL444	null	1	1	3	2	1	1	5	6	1	1	0	LOC726913	XP_016770204.2	Amel	XM_016914715.2	Background
ORTHOMCL446	null	2	2	2	2	1	3	2	2	2	2	2	LOC551513	XP_016769133.2	Amel	XM_016913644.2	Background
ORTHOMCL447	null	1	1	1	6	7	1	1	1	1	1	1	LOC726935	XP_006557826.1	Amel	XM_006557763.3	Background
ORTHOMCL448	null	2	2	2	2	2	2	3	2	1	2	2	LOC551949	XP_624334.2	Amel	XM_624331.6	Background
ORTHOMCL449	null	1	1	3	4	3	1	1	1	1	1	5	LOC552473	XP_624849.1	Amel	XM_624846.6	Background
ORTHOMCL450	null	2	2	2	2	2	2	2	3	1	2	2	LOC552346	XP_624725.1	Amel	XM_624722.6	Background
ORTHOMCL451	null	3	1	1	2	1	1	1	1	1	2	8	LOC409782	XP_006561126.1	Amel	XM_006561063.3	Background
ORTHOMCL452	null	2	1	1	3	7	1	3	2	1	0	1	LOC409185	XP_006557654.1	Amel	XM_006557591.3	Background
ORTHOMCL454	null	2	2	2	2	2	2	3	2	2	2	1	LOC410106	XP_393593.4	Amel	XM_393593.7	Background
ORTHOMCL455	null	2	2	2	2	2	2	2	2	2	2	2	LOC408949	XP_006559896.1	Amel	XM_006559833.3	Background
ORTHOMCL456	null	2	2	2	2	2	2	2	2	2	2	2	LOC724747	XP_016768285.1	Amel	XM_016912796.1	Background
ORTHOMCL457	null	2	2	3	3	2	2	2	2	1	1	2	LOC102656360	XP_026302090.1	Amel	XM_026446305.1	Background
ORTHOMCL458	null	1	1	4	4	4	2	1	1	1	0	3	LOC724279	XP_026301958.1	Amel	XM_026446173.1	Background
ORTHOMCL459	null	2	1	4	3	1	2	1	1	2	2	3	LOC413012	XP_026296675.1	Amel	XM_026440890.1	Background
ORTHOMCL460	null	2	2	2	2	2	2	2	2	2	2	2	LOC411503	XP_394976.4	Amel	XM_394976.7	Background
ORTHOMCL461	null	1	1	5	6	1	2	1	1	1	1	2	LOC411095	XP_003250684.1	Amel	XM_003250636.3	Background
ORTHOMCL465	null	1	1	3	5	3	1	3	1	1	1	2	LOC100576915	XP_016769823.2	Amel	XM_016914334.2	Background
ORTHOMCL466	null	2	2	3	2	2	2	2	2	2	1	2	LOC412829	XP_396281.5	Amel	XM_396281.7	Background
ORTHOMCL467	null	2	2	1	3	3	2	2	2	2	2	1	LOC726548	XP_001122276.2	Amel	XM_001122276.5	Background
ORTHOMCL468	null	2	1	1	2	2	2	6	1	2	2	1	LOC100576251	XP_016771752.1	Amel	XM_016916263.2	Background
ORTHOMCL470	null	2	1	4	5	1	2	3	1	1	1	1	LOC409357	XP_016769479.1	Amel	XM_016913990.2	Background
ORTHOMCL471	null	2	2	2	2	2	2	2	2	2	2	2	LOC552109	XP_026301080.1	Amel	XM_026445295.1	Background
ORTHOMCL472	null	2	2	2	2	2	4	2	1	2	2	1	LOC102655980	XP_016770292.2	Amel	XM_016914803.2	Background
ORTHOMCL476	null	2	2	2	3	2	2	2	2	1	2	2	LOC102656822	XP_026295391.1	Amel	XM_026439606.1	Background
ORTHOMCL477	null	1	1	1	9	2	1	2	1	1	1	2	LOC413125	XP_016771019.1	Amel	XM_016915530.2	Background
ORTHOMCL478	null	2	2	2	2	2	2	2	2	2	2	2	LOC551790	XP_624178.2	Amel	XM_624175.5	Background
ORTHOMCL479	null	2	2	2	2	2	2	2	2	2	2	2	LOC409475	XP_624301.1	Amel	XM_624298.6	Background
ORTHOMCL480	null	2	2	2	2	3	2	2	2	1	2	2	LOC550920	XP_623316.3	Amel	XM_623313.5	Background
ORTHOMCL481	null	1	1	7	6	1	1	1	1	1	1	1	LOC552585	XP_016768447.1	Amel	XM_016912958.2	Background
ORTHOMCL482	null	1	1	4	6	2	1	1	1	1	1	3	LOC100576805	XP_003250539.1	Amel	XM_003250491.4	Background
ORTHOMCL483	null	2	2	3	2	2	2	2	2	2	2	1	LOC410683	XP_394160.3	Amel	XM_394160.6	Background
ORTHOMCL484	null	1	1	2	2	2	2	2	3	2	3	2	LOC410775	XP_026298062.1	Amel	XM_026442277.1	Background
ORTHOMCL485	null	1	2	4	4	1	2	2	2	2	1	1	LOC724893	XP_026297534.1	Amel	XM_026441749.1	Background
ORTHOMCL486	null	2	2	2	2	2	2	2	2	2	2	2	LOC410246	XP_393728.4	Amel	XM_393728.7	Background
ORTHOMCL487	null	1	1	1	1	2	6	4	1	2	2	1	LOC551272	XP_026300603.1	Amel	XM_026444818.1	Background
ORTHOMCL489	null	2	2	2	2	3	2	2	2	1	2	2	LOC412426	XP_026296830.1	Amel	XM_026441045.1	Background
ORTHOMCL490	null	1	1	1	5	3	1	3	1	1	0	5	LOC724851	XP_001120755.1	Amel	XM_001120755.5	Background
ORTHOMCL491	null	2	2	2	2	2	2	2	2	2	2	2	LOC550706	XP_006559907.1	Amel	XM_006559844.3	Background
ORTHOMCL492	null	2	2	2	2	1	2	3	2	2	2	2	LOC412163	XP_016772139.1	Amel	XM_016916650.1	Background
ORTHOMCL494	null	1	1	2	4	3	2	2	2	2	1	2	LOC410413	XP_026300576.1	Amel	XM_026444791.1	Background
ORTHOMCL495	null	1	1	6	7	1	1	1	1	1	1	1	LOC552239	XP_026298070.1	Amel	XM_026442285.1	Background
ORTHOMCL496	null	1	1	5	7	1	1	2	1	1	1	1	LOC551928	XP_016768933.1	Amel	XM_016913444.2	Background
ORTHOMCL498	null	2	2	3	2	2	2	2	2	1	2	2	LOC408967	XP_016769038.1	Amel	XM_016913549.2	Background
ORTHOMCL502	null	1	1	3	2	8	2	1	1	1	1	1	LOC100577382	XP_003250338.1	Amel	XM_003250290.4	Background
ORTHOMCL503	null	1	2	3	3	2	1	2	2	2	2	2	LOC113219320	XP_026301654.1	Amel	XM_026445869.1	Background
ORTHOMCL504	null	1	1	1	7	2	4	2	1	1	1	1	LOC413141	XP_006567235.1	Amel	XM_006567172.3	Background
ORTHOMCL505	null	1	1	6	5	1	1	1	1	1	1	3	LOC724928	XP_003250415.1	Amel	XM_003250367.4	Background
ORTHOMCL508	null	2	2	2	3	2	2	1	2	1	2	2	LOC551308	XP_026297907.1	Amel	XM_026442122.1	Background
ORTHOMCL509	null	1	1	3	3	1	1	2	1	1	1	6	LOC411692	XP_026297116.1	Amel	XM_026441331.1	Background
ORTHOMCL510	null	1	1	4	3	2	2	2	2	1	1	2	LOC551165	XP_026301500.1	Amel	XM_026445715.1	Background
ORTHOMCL511	null	2	2	2	2	2	2	2	2	1	2	2	LOC552671	XP_625050.3	Amel	XM_625047.6	Background
ORTHOMCL512	null	8	1	1	1	2	1	2	1	1	1	2	LOC413169	XP_396620.5	Amel	XM_396620.7	Background
ORTHOMCL513	null	3	1	1	1	6	1	2	1	1	1	3	LOC409011	XP_006561871.1	Amel	XM_006561808.3	Background
ORTHOMCL514	null	2	2	2	2	2	2	2	2	2	1	2	LOC727502	XP_001123212.2	Amel	XM_001123212.5	Background
ORTHOMCL515	null	2	2	2	2	2	2	2	2	1	2	2	LOC409702	XP_026300923.1	Amel	XM_026445138.1	Background
ORTHOMCL517	null	2	1	0	0	4	1	4	1	1	1	6	LOC410824	XP_006569018.1	Amel	XM_006568955.3	Background
ORTHOMCL518	null	2	2	2	1	2	2	2	2	2	2	2	LOC411968	XP_026297517.1	Amel	XM_026441732.1	Background
ORTHOMCL519	null	2	1	2	2	2	2	1	2	3	2	2	LOC551658	XP_006561326.1	Amel	XM_006561263.3	Background
ORTHOMCL522	null	1	2	2	1	3	3	2	2	2	2	1	LOC412862	XP_026300142.1	Amel	XM_026444357.1	Background
ORTHOMCL523	null	3	1	1	1	1	2	1	2	4	3	2	LOC724333	XP_001120154.1	Amel	XM_001120154.5	Background
ORTHOMCL524	null	2	1	3	4	1	1	3	1	1	1	3	LOC726864	XP_016772640.1	Amel	XM_016917151.2	Background
ORTHOMCL525	null	3	1	4	4	2	1	1	1	1	1	2	LOC413623	XP_006558840.1	Amel	XM_006558777.3	Background
ORTHOMCL526	null	2	2	2	2	2	2	2	2	1	2	2	LOC410782	XP_006571667.1	Amel	XM_006571604.3	Background
ORTHOMCL527	null	2	1	2	2	2	2	3	2	2	2	1	LOC100577145	XP_003249139.1	Amel	XM_003249091.4	Background
ORTHOMCL528	null	2	1	1	2	1	1	2	2	2	2	5	LOC413056	XP_026302052.1	Amel	XM_026446267.1	Background
ORTHOMCL529	null	2	2	3	2	2	1	2	1	2	2	2	LOC107964589	XP_026297178.1	Amel	XM_026441393.1	Background
ORTHOMCL530	null	1	1	2	8	1	1	2	1	2	1	1	LOC413503	XP_006569276.1	Amel	XM_006569213.3	Background
ORTHOMCL531	null	1	1	5	4	1	2	1	2	1	1	2	LOC552328	XP_624707.2	Amel	XM_624704.6	Background
ORTHOMCL532	null	3	1	2	1	2	2	2	2	1	1	4	LOC410623	XP_006561076.2	Amel	XM_006561013.3	Background
ORTHOMCL533	null	4	1	1	1	3	2	2	2	2	2	1	LOC551203	XP_026302022.1	Amel	XM_026446237.1	Background
ORTHOMCL534	null	1	1	1	2	4	2	2	2	2	2	2	LOC724732	XP_026301209.1	Amel	XM_026445424.1	Background
ORTHOMCL536	null	2	2	2	2	2	2	2	2	1	2	2	LOC100576554	XP_003249479.3	Amel	XM_003249431.4	Background
ORTHOMCL537	null	1	1	4	3	2	1	3	2	1	1	2	LOC409182	XP_006558244.2	Amel	XM_006558181.3	Background
ORTHOMCL538	null	2	1	2	2	2	2	2	2	2	2	2	LOC412372	XP_026297510.1	Amel	XM_026441725.1	Background
ORTHOMCL539	null	2	1	1	2	2	2	2	2	3	3	1	LOC413289	XP_006568051.2	Amel	XM_006567988.3	Background
ORTHOMCL540	null	2	1	2	2	2	2	2	2	2	2	2	LOC412035	XP_026299057.1	Amel	XM_026443272.1	Background
ORTHOMCL541	null	1	1	6	5	2	1	1	1	1	1	1	LOC724468	XP_026301665.1	Amel	XM_026445880.1	Background
ORTHOMCL542	null	2	2	3	2	1	1	3	1	2	2	2	LOC113218568	XP_026297950.1	Amel	XM_026442165.1	Background
ORTHOMCL543	null	1	1	1	1	3	2	2	2	2	3	3	Cyp4g11	NP_001035323.1	Amel	NM_001040233.1	Background
ORTHOMCL544	null	4	1	4	3	3	1	1	1	1	1	1	LOC552032	XP_003251612.1	Amel	XM_003251564.4	Background
ORTHOMCL545	null	2	1	0	1	2	1	1	1	1	1	10	LOC726513	XP_006564576.1	Amel	XM_006564513.2	Background
ORTHOMCL546	null	4	1	4	3	0	1	3	2	1	1	1	LOC100578245	XP_003249336.1	Amel	XM_003249288.4	Background
