	Desc	Aflo	Amel	Bimp	Bter	Ccal	Dnov	Emex	Hlab	Lalb	Mqua	Mrot	GeneID	name	source	TranscriptID	Class
ORTHOMCL6132	null	1	1	1	1	1	1	1	1	1	1	1	LOC413573	XP_026298711.1	Amel	XM_026442926.1	NonCanon
ORTHOMCL6152	null	1	1	1	1	1	1	1	1	1	1	1	LOC100578255	XP_006570850.3	Amel	XM_006570787.3	NonCanon
ORTHOMCL6164	null	1	1	1	1	1	1	1	1	1	1	1	LOC412276	XP_006561749.1	Amel	XM_006561686.3	NonCanon
ORTHOMCL6178	null	1	1	1	1	1	1	1	1	1	1	1	LOC726409	XP_001120773.1	Amel	XM_001120773.4	NonCanon
ORTHOMCL6188	null	1	1	1	1	1	1	1	1	1	1	1	LOC551304	NP_001265261.1	Amel	NM_001278332.1	NonCanon
ORTHOMCL6193	null	1	1	1	1	1	1	1	1	1	1	1	LOC411490	XP_026298763.1	Amel	XM_026442978.1	NonCanon
ORTHOMCL6210	null	1	1	1	1	1	1	1	1	1	1	1	LOC725780	XP_026299644.1	Amel	XM_026443859.1	NonCanon
ORTHOMCL6211	null	1	1	1	1	1	1	1	1	1	1	1	LOC413032	XP_006560758.1	Amel	XM_006560695.3	NonCanon
ORTHOMCL6213	null	1	1	1	1	1	1	1	1	1	1	1	LOC726255	XP_006564808.1	Amel	XM_006564745.3	NonCanon
ORTHOMCL6217	null	1	1	1	1	1	1	1	1	1	1	1	LOC551381	XP_623779.1	Amel	XM_623776.6	NonCanon
ORTHOMCL6226	null	1	1	1	1	1	0	1	1	1	1	2	LOC727026	XP_001122739.1	Amel	XM_001122739.5	NonCanon
ORTHOMCL6234	null	1	1	1	1	1	1	1	1	1	1	1	LOC408766	XP_006558808.1	Amel	XM_006558745.3	NonCanon
ORTHOMCL6241	null	1	1	1	1	1	1	1	1	1	1	1	LOC726863	XP_026301105.1	Amel	XM_026445320.1	NonCanon
ORTHOMCL6247	null	1	1	1	1	1	1	1	1	1	1	1	LOC410055	XP_006570971.2	Amel	XM_006570908.3	NonCanon
ORTHOMCL6248	null	1	1	1	1	2	0	1	1	1	1	1	LOC100576706	XP_003251298.1	Amel	XM_003251250.4	NonCanon
ORTHOMCL6255	null	1	1	1	1	1	1	1	1	1	1	1	Tpi	NP_001090623.1	Amel	NM_001097154.2	NonCanon
ORTHOMCL6264	null	1	1	1	1	1	1	1	1	1	1	1	LOC409736	XP_006568114.1	Amel	XM_006568051.3	NonCanon
ORTHOMCL6265	null	1	1	1	1	1	1	1	1	1	1	1	LOC412247	XP_006563365.1	Amel	XM_006563302.3	NonCanon
ORTHOMCL6288	null	1	1	1	1	2	1	1	1	0	1	1	LOC726611	XP_001122336.3	Amel	XM_001122336.5	NonCanon
ORTHOMCL6292	null	1	1	1	1	1	1	1	1	1	1	1	LOC725592	XP_001121418.2	Amel	XM_001121418.5	NonCanon
ORTHOMCL6293	null	1	1	1	1	1	1	1	1	1	1	1	LOC411070	XP_006562211.1	Amel	XM_006562148.3	NonCanon
ORTHOMCL6295	null	1	1	1	1	1	1	1	1	1	1	1	CPR19	NP_001161365.1	Amel	NM_001167893.1	NonCanon
ORTHOMCL6310	null	1	1	1	1	1	1	1	1	1	1	1	LOC551114	XP_623513.3	Amel	XM_623510.5	NonCanon
ORTHOMCL6330	null	1	1	1	1	1	1	1	1	1	1	1	LOC551709	XP_026300990.1	Amel	XM_026445205.1	NonCanon
ORTHOMCL6334	null	1	1	1	1	1	1	1	1	1	1	1	LOC725204	XP_001121079.2	Amel	XM_001121079.5	NonCanon
ORTHOMCL6335	null	1	1	1	1	1	1	1	1	1	1	1	LOC724510	XP_001120383.2	Amel	XM_001120383.5	NonCanon
ORTHOMCL6337	null	1	1	1	1	1	1	1	1	1	1	1	LOC413495	XP_396939.2	Amel	XM_396939.6	NonCanon
ORTHOMCL6372	null	1	1	1	1	1	1	1	1	1	1	1	LOC410485	XP_393964.2	Amel	XM_393964.6	NonCanon
ORTHOMCL6375	null	1	1	1	1	1	1	1	1	1	1	1	LOC726253	XP_001122008.1	Amel	XM_001122008.5	NonCanon
ORTHOMCL6387	null	1	1	1	1	1	1	1	1	1	1	1	LOC409857	XP_393347.3	Amel	XM_393347.6	NonCanon
ORTHOMCL6394	null	2	1	1	1	1	1	1	0	1	1	1	LOC100578479	XP_026301852.1	Amel	XM_026446067.1	NonCanon
ORTHOMCL6398	null	1	1	1	1	1	1	1	1	1	1	1	LOC725044	XP_026301784.1	Amel	XM_026445999.1	NonCanon
ORTHOMCL6404	null	1	1	1	1	1	1	1	1	1	1	1	LOC726980	XP_026295826.1	Amel	XM_026440041.1	NonCanon
ORTHOMCL6406	null	1	1	1	1	1	1	1	1	1	1	1	LOC725149	XP_026301035.1	Amel	XM_026445250.1	NonCanon
ORTHOMCL6407	null	1	1	1	1	1	1	1	1	1	1	1	LOC409704	XP_393202.4	Amel	XM_393202.7	NonCanon
ORTHOMCL6412	null	1	1	1	1	1	1	1	1	1	1	1	LOC412470	XP_395927.4	Amel	XM_395927.7	NonCanon
ORTHOMCL6413	null	1	1	1	1	1	1	1	1	1	1	1	LOC551589	XP_026298908.1	Amel	XM_026443123.1	NonCanon
ORTHOMCL6422	null	1	1	1	1	1	1	1	1	1	1	1	LOC552516	XP_624895.1	Amel	XM_624892.5	NonCanon
ORTHOMCL6423	null	1	1	1	1	1	1	1	1	1	1	1	LOC409910	XP_016766881.1	Amel	XM_016911392.2	NonCanon
ORTHOMCL6433	null	1	1	1	1	1	1	1	1	1	0	2	LOC411757	XP_395224.3	Amel	XM_395224.6	NonCanon
ORTHOMCL6442	null	1	1	1	1	1	1	1	1	1	1	1	LOC724296	XP_001120100.2	Amel	XM_001120100.5	NonCanon
ORTHOMCL6448	null	1	1	1	1	1	1	1	1	1	1	1	LOC102653879	XP_016771903.2	Amel	XM_016916414.2	NonCanon
ORTHOMCL6457	null	1	1	1	1	1	1	1	1	1	1	1	LOC409041	XP_392569.2	Amel	XM_392569.6	NonCanon
ORTHOMCL6464	null	1	1	1	1	1	1	1	1	1	1	1	LOC413815	XP_006571948.2	Amel	XM_006571885.3	NonCanon
ORTHOMCL6465	null	1	1	1	1	1	1	1	1	1	1	1	LOC413917	XP_026298506.1	Amel	XM_026442721.1	NonCanon
ORTHOMCL6467	null	1	1	1	1	1	1	1	1	1	1	1	LOC412573	XP_396028.5	Amel	XM_396028.7	NonCanon
ORTHOMCL6477	null	1	1	1	1	1	1	1	1	1	1	1	LOC100576862	XP_026294736.1	Amel	XM_026438951.1	NonCanon
ORTHOMCL6489	null	1	1	1	1	1	1	1	1	1	1	1	LOC551413	XP_623809.3	Amel	XM_623806.5	NonCanon
ORTHOMCL6509	null	1	1	1	1	1	1	1	1	1	1	1	LOC409026	XP_392556.3	Amel	XM_392556.6	NonCanon
ORTHOMCL6518	null	1	1	1	1	1	1	1	1	1	1	1	LOC100576185	XP_026299720.1	Amel	XM_026443935.1	NonCanon
ORTHOMCL6531	null	1	1	1	1	1	1	1	1	1	1	1	LOC726521	XP_001120800.1	Amel	XM_001120800.5	NonCanon
ORTHOMCL6537	null	1	1	1	1	1	1	1	1	1	1	1	LOC551753	XP_006565233.2	Amel	XM_006565170.3	NonCanon
ORTHOMCL6545	null	1	1	1	1	1	1	1	1	1	1	1	LOC725576	XP_001121399.3	Amel	XM_001121399.5	NonCanon
ORTHOMCL6551	null	1	1	1	1	1	1	1	1	1	1	1	LOC409749	XP_393244.1	Amel	XM_393244.7	NonCanon
ORTHOMCL6556	null	1	1	1	1	1	1	1	1	1	1	1	LOC412018	XP_016770580.1	Amel	XM_016915091.2	NonCanon
ORTHOMCL6567	null	2	1	1	1	1	1	1	1	1	0	1	LOC100576814	XP_026300866.1	Amel	XM_026445081.1	NonCanon
ORTHOMCL6569	null	1	1	1	1	1	1	1	1	1	1	1	LOC409673	XP_026299077.1	Amel	XM_026443292.1	NonCanon
ORTHOMCL6571	null	1	1	1	1	1	1	1	1	1	1	1	AChE-2	NP_001035320.1	Amel	NM_001040230.1	NonCanon
ORTHOMCL6572	null	1	1	1	1	1	1	1	1	1	1	1	LOC410105	XP_006558939.1	Amel	XM_006558876.2	NonCanon
ORTHOMCL6575	null	1	1	1	1	1	1	1	1	1	1	1	LOC100578725	XP_003249259.2	Amel	XM_003249211.4	NonCanon
ORTHOMCL6585	null	1	1	1	1	1	1	1	1	1	1	1	LOC550767	XP_623160.1	Amel	XM_623157.5	NonCanon
ORTHOMCL6597	null	1	1	1	1	1	1	1	1	1	1	1	LOC100578624	XP_003249447.1	Amel	XM_003249399.2	NonCanon
ORTHOMCL6603	null	1	1	1	1	1	1	1	1	1	1	1	LOC408934	XP_026297372.1	Amel	XM_026441587.1	NonCanon
ORTHOMCL6604	null	1	1	1	1	1	1	1	1	1	1	1	LOC409586	XP_393089.1	Amel	XM_393089.7	NonCanon
ORTHOMCL6608	null	1	1	1	1	1	1	1	1	1	1	1	LOC724648	XP_001120540.2	Amel	XM_001120540.5	NonCanon
ORTHOMCL6610	null	1	1	1	1	1	1	1	1	1	1	1	LOC409762	XP_623244.1	Amel	XM_623241.6	NonCanon
ORTHOMCL6611	null	1	1	1	1	1	1	1	1	1	1	1	LOC413087	XP_006570432.1	Amel	XM_006570369.3	NonCanon
ORTHOMCL6616	null	1	1	1	1	1	1	1	1	1	1	1	LOC551441	XP_623837.2	Amel	XM_623834.5	NonCanon
ORTHOMCL6640	null	1	1	1	1	1	1	1	1	1	1	1	LOC408774	XP_026295940.1	Amel	XM_026440155.1	NonCanon
ORTHOMCL6643	null	1	1	1	1	1	1	1	1	1	1	1	LOC100577972	XP_026297636.1	Amel	XM_026441851.1	NonCanon
ORTHOMCL6653	null	1	1	1	1	1	1	1	1	1	1	1	LOC551749	XP_006568303.1	Amel	XM_006568240.3	NonCanon
ORTHOMCL6654	null	1	1	1	1	1	1	1	1	1	1	1	LOC413643	XP_397085.2	Amel	XM_397085.7	NonCanon
ORTHOMCL6659	null	1	1	1	1	1	1	1	1	1	1	1	LOC725416	XP_001120253.1	Amel	XM_001120253.5	NonCanon
ORTHOMCL6667	null	1	1	1	1	1	1	1	1	1	1	1	LOC552398	NP_001314888.1	Amel	NM_001327959.1	NonCanon
ORTHOMCL6673	null	1	1	1	1	1	1	1	1	1	1	1	LOC406114	NP_001011598.1	Amel	NM_001011598.1	NonCanon
ORTHOMCL6681	null	1	1	1	1	1	1	1	1	1	1	1	LOC409643	XP_393141.2	Amel	XM_393141.7	NonCanon
ORTHOMCL6690	null	1	1	1	1	1	1	1	1	1	1	1	LOC551194	XP_006560013.1	Amel	XM_006559950.3	NonCanon
ORTHOMCL6695	null	1	1	1	1	1	1	1	1	1	1	1	LOC724350	XP_026297058.1	Amel	XM_026441273.1	NonCanon
ORTHOMCL6718	null	1	1	1	1	1	1	0	2	1	1	1	LOC552734	XP_625112.2	Amel	XM_625109.6	NonCanon
ORTHOMCL6719	null	1	1	1	1	1	1	1	1	1	1	1	LOC725612	XP_006562923.1	Amel	XM_006562860.3	NonCanon
ORTHOMCL6727	null	1	1	1	1	1	1	1	1	1	1	1	LOC724888	XP_001120788.1	Amel	XM_001120788.4	NonCanon
ORTHOMCL6728	null	1	1	1	1	1	1	1	1	1	1	1	LOC408961	XP_026298285.1	Amel	XM_026442500.1	NonCanon
ORTHOMCL6731	null	1	1	1	1	1	1	1	1	1	1	1	LOC725266	XP_026296227.1	Amel	XM_026440442.1	NonCanon
ORTHOMCL6733	null	1	1	1	1	1	1	1	1	1	1	1	LOC412889	XP_396341.3	Amel	XM_396341.6	NonCanon
ORTHOMCL6744	null	1	1	1	1	1	1	1	1	1	1	1	LOC411856	XP_395323.2	Amel	XM_395323.6	NonCanon
ORTHOMCL6757	null	1	1	1	1	1	1	1	1	1	1	1	LOC411923	XP_395392.3	Amel	XM_395392.7	NonCanon
ORTHOMCL6772	null	1	1	1	1	1	1	1	1	1	1	1	LOC107965021	XP_016769720.1	Amel	XM_016914231.1	NonCanon
ORTHOMCL6778	null	1	1	1	1	1	1	1	1	1	1	1	LOC102655688	XP_006566648.1	Amel	XM_006566585.3	NonCanon
ORTHOMCL6791	null	1	1	1	1	1	1	1	1	1	1	1	LOC725529	XP_026296678.1	Amel	XM_026440893.1	NonCanon
ORTHOMCL6793	null	1	1	1	1	1	1	1	1	1	1	1	LOC408461	XP_026300696.1	Amel	XM_026444911.1	NonCanon
ORTHOMCL6794	null	1	1	1	1	1	1	1	1	1	1	1	LOC724488	XP_001120194.1	Amel	XM_001120194.5	NonCanon
ORTHOMCL6797	null	1	1	1	1	1	1	1	0	1	1	2	LOC725138	XP_001121022.1	Amel	XM_001121022.5	NonCanon
ORTHOMCL6799	null	1	1	1	1	1	1	1	1	1	1	1	LOC414027	XP_397463.2	Amel	XM_397463.7	NonCanon
ORTHOMCL6801	null	1	1	1	1	1	1	1	1	1	1	1	LOC552180	XP_624561.1	Amel	XM_624558.6	NonCanon
ORTHOMCL6804	null	1	1	1	1	1	1	1	1	1	1	1	LOC552051	XP_016769151.1	Amel	XM_016913662.2	NonCanon
ORTHOMCL6805	null	1	1	1	1	1	1	1	1	1	1	1	LOC552827	XP_625205.1	Amel	XM_625202.6	NonCanon
ORTHOMCL6810	null	1	1	1	1	1	1	1	1	1	1	1	LOC412167	XP_006563151.1	Amel	XM_006563088.3	NonCanon
ORTHOMCL6815	null	1	1	1	1	1	1	1	1	1	1	1	LOC409427	XP_006562918.1	Amel	XM_006562855.3	NonCanon
ORTHOMCL6819	null	1	1	1	1	1	1	1	1	1	1	1	LOC411233	XP_006558856.1	Amel	XM_006558793.3	NonCanon
ORTHOMCL6822	null	1	1	1	1	1	1	1	1	1	1	1	LOC100578168	XP_006565206.1	Amel	XM_006565143.3	NonCanon
ORTHOMCL6827	null	1	1	1	1	1	1	1	1	1	1	1	LOC409976	XP_393466.2	Amel	XM_393466.7	NonCanon
ORTHOMCL6829	null	1	1	1	1	1	1	1	0	1	1	2	LOC408728	XP_392263.1	Amel	XM_392263.7	NonCanon
ORTHOMCL6830	null	1	1	1	1	1	1	1	1	1	1	1	LOC724423	XP_006563216.3	Amel	XM_006563153.3	NonCanon
ORTHOMCL6852	null	1	1	1	1	1	1	1	1	0	1	2	LOC726259	XP_026300987.1	Amel	XM_026445202.1	NonCanon
ORTHOMCL6856	null	1	1	1	1	1	1	1	1	1	1	1	LOC410550	XP_394029.5	Amel	XM_394029.6	NonCanon
ORTHOMCL6858	null	1	1	1	1	1	1	1	1	1	1	1	LOC552424	XP_624801.1	Amel	XM_624798.6	NonCanon
ORTHOMCL6869	null	1	1	1	1	1	1	1	1	1	1	1	LOC551817	XP_624205.2	Amel	XM_624202.5	NonCanon
ORTHOMCL6891	null	1	1	1	1	1	1	1	1	1	1	1	LOC552626	XP_026299855.1	Amel	XM_026444070.1	NonCanon
ORTHOMCL6892	null	1	1	1	1	1	1	1	1	1	1	1	LOC725023	XP_003251239.1	Amel	XM_003251191.4	NonCanon
ORTHOMCL6893	null	1	1	1	1	1	1	1	1	1	1	1	LOC413854	XP_397293.3	Amel	XM_397293.7	NonCanon
ORTHOMCL6900	null	1	1	1	1	1	1	1	1	1	1	1	LOC726583	XP_006565937.2	Amel	XM_006565874.3	NonCanon
ORTHOMCL6901	null	1	1	1	1	1	1	1	1	1	1	1	LOC552529	XP_624908.3	Amel	XM_624905.6	NonCanon
ORTHOMCL6910	null	1	1	1	1	1	1	1	1	1	1	1	LOC552501	XP_624879.1	Amel	XM_624876.6	NonCanon
ORTHOMCL6912	null	1	1	1	1	1	1	1	1	1	1	1	LOC410585	XP_006563612.1	Amel	XM_006563549.3	NonCanon
ORTHOMCL6915	null	1	1	1	1	1	1	1	1	1	1	1	LOC408741	XP_006564049.1	Amel	XM_006563986.3	NonCanon
ORTHOMCL6916	null	1	1	1	1	1	1	1	1	1	1	1	LOC408833	XP_392364.4	Amel	XM_392364.6	NonCanon
ORTHOMCL6918	null	1	1	1	1	1	1	1	1	1	1	1	LOC551629	XP_624023.2	Amel	XM_624020.5	NonCanon
ORTHOMCL6919	null	1	1	1	1	1	1	1	1	1	1	1	LOC411540	XP_395011.2	Amel	XM_395011.7	NonCanon
ORTHOMCL6930	null	1	1	1	1	1	1	1	1	1	1	1	LOC107965225	XP_026299779.1	Amel	XM_026443994.1	NonCanon
ORTHOMCL6938	null	1	1	1	1	1	1	1	1	1	1	1	LOC408983	XP_392515.2	Amel	XM_392515.7	NonCanon
ORTHOMCL6948	null	1	1	1	1	1	1	1	1	1	1	1	Ecr	NP_001091685.2	Amel	NM_001098215.2	NonCanon
ORTHOMCL6961	null	1	1	1	1	1	1	1	1	1	1	1	LOC100577833	XP_006570861.2	Amel	XM_006570798.3	NonCanon
ORTHOMCL6968	null	1	1	1	1	1	1	1	1	1	1	1	LOC408811	XP_006562773.1	Amel	XM_006562710.3	NonCanon
ORTHOMCL6972	null	1	1	1	1	1	1	1	1	1	1	1	LOC413976	XP_397412.2	Amel	XM_397412.7	NonCanon
ORTHOMCL6978	null	1	1	1	1	1	1	1	1	0	1	2	LOC100579021	XP_006571635.1	Amel	XM_006571572.3	NonCanon
ORTHOMCL6979	null	1	1	1	1	1	1	1	1	1	1	1	LOC411148	XP_006570561.1	Amel	XM_006570498.3	NonCanon
ORTHOMCL6980	null	1	1	1	1	1	1	1	1	1	1	1	LOC552715	XP_625093.1	Amel	XM_625090.5	NonCanon
ORTHOMCL6988	null	1	1	1	1	1	1	1	1	1	1	1	LOC411391	XP_394865.3	Amel	XM_394865.7	NonCanon
ORTHOMCL6998	null	1	1	1	1	1	1	1	1	1	1	1	LOC551425	XP_623820.2	Amel	XM_623817.6	NonCanon
ORTHOMCL7001	null	1	1	1	1	1	1	1	1	1	1	1	LOC409126	XP_392651.2	Amel	XM_392651.6	NonCanon
ORTHOMCL7005	null	1	1	1	1	1	1	1	1	1	1	1	LOC413435	XP_396879.3	Amel	XM_396879.6	NonCanon
ORTHOMCL7021	null	1	1	1	1	1	1	1	1	1	1	1	LOC552674	XP_026298656.1	Amel	XM_026442871.1	NonCanon
ORTHOMCL7022	null	1	1	1	1	1	1	1	1	1	1	1	LOC412931	XP_396382.3	Amel	XM_396382.6	NonCanon
ORTHOMCL7029	null	1	1	1	1	1	1	1	1	1	1	1	LOC412869	XP_396321.3	Amel	XM_396321.6	NonCanon
ORTHOMCL7033	null	1	1	1	1	1	1	1	1	1	1	1	LOC409689	XP_393186.1	Amel	XM_393186.7	NonCanon
ORTHOMCL7035	null	1	1	1	1	1	1	1	1	1	1	1	LOC551912	XP_016769903.1	Amel	XM_016914414.2	NonCanon
ORTHOMCL7043	null	1	1	1	1	1	1	1	1	1	1	1	LOC413520	XP_396963.2	Amel	XM_396963.7	NonCanon
ORTHOMCL7062	null	1	1	1	1	1	1	1	1	1	1	1	LOC411474	XP_394949.4	Amel	XM_394949.6	NonCanon
ORTHOMCL7063	null	1	1	1	1	1	1	1	1	1	1	1	LOC100578235	XP_003249576.2	Amel	XM_003249528.4	NonCanon
ORTHOMCL7068	null	1	1	1	1	1	1	1	1	1	1	1	LOC100577423	XP_016769989.1	Amel	XM_016914500.2	NonCanon
ORTHOMCL7072	null	1	1	1	1	1	1	1	1	1	1	1	LOC409373	XP_006570412.2	Amel	XM_006570349.3	NonCanon
ORTHOMCL7085	null	1	1	1	1	1	1	1	1	1	1	1	LOC411214	XP_016768589.1	Amel	XM_016913100.2	NonCanon
ORTHOMCL7092	null	1	1	1	1	1	1	1	1	1	1	1	LOC412339	XP_026297233.1	Amel	XM_026441448.1	NonCanon
ORTHOMCL7097	null	1	1	1	1	1	1	1	1	1	1	1	LOC410371	XP_016770982.1	Amel	XM_016915493.2	NonCanon
ORTHOMCL7100	null	1	1	1	1	1	1	1	1	1	1	1	LOC551042	XP_623441.1	Amel	XM_623438.5	NonCanon
ORTHOMCL7106	null	1	1	1	1	2	1	1	1	0	1	1	LOC727251	XP_001122961.3	Amel	XM_001122961.5	NonCanon
ORTHOMCL7118	null	1	1	1	1	1	1	1	1	1	1	1	LOC408434	XP_391981.3	Amel	XM_391981.6	NonCanon
ORTHOMCL7129	null	1	1	1	1	1	1	1	1	1	1	1	LOC551439	XP_006564997.2	Amel	XM_006564934.3	NonCanon
ORTHOMCL7130	null	1	1	1	1	1	1	1	1	1	1	1	LOC408402	XP_016771212.1	Amel	XM_016915723.2	NonCanon
ORTHOMCL7134	null	1	1	1	1	1	1	1	1	1	1	1	LOC724170	XP_006569996.2	Amel	XM_006569933.3	NonCanon
ORTHOMCL7136	null	1	1	1	1	1	1	1	1	1	1	1	LOC413758	XP_026299250.1	Amel	XM_026443465.1	NonCanon
ORTHOMCL7145	null	1	1	1	1	1	1	1	1	1	1	1	LOC726163	XP_006571049.1	Amel	XM_006570986.3	NonCanon
ORTHOMCL7157	null	1	1	1	1	1	1	1	1	1	1	1	LOC552161	XP_624543.3	Amel	XM_624540.6	NonCanon
ORTHOMCL7163	null	1	1	1	1	1	1	1	1	1	1	1	LOC727229	XP_001122939.2	Amel	XM_001122939.5	NonCanon
ORTHOMCL7179	null	1	1	1	1	1	1	1	1	1	1	1	LOC726822	XP_026298160.1	Amel	XM_026442375.1	NonCanon
ORTHOMCL7186	null	1	1	1	1	1	1	1	1	1	1	1	LOC409271	XP_006570939.2	Amel	XM_006570876.2	NonCanon
ORTHOMCL7187	null	1	1	1	1	1	1	1	1	1	1	1	LOC411654	XP_395122.1	Amel	XM_395122.5	NonCanon
ORTHOMCL7189	null	1	1	1	1	1	1	1	1	1	1	1	LOC552327	XP_624706.1	Amel	XM_624703.5	NonCanon
ORTHOMCL7195	null	1	1	1	1	1	1	1	1	1	1	1	LOC100576795	XP_003251210.1	Amel	XM_003251162.4	NonCanon
ORTHOMCL7209	null	1	1	1	1	1	1	1	1	1	1	1	LOC102655836	XP_006559584.2	Amel	XM_006559521.3	NonCanon
ORTHOMCL7234	null	1	1	1	1	1	1	1	1	1	1	1	LOC409201	XP_392725.1	Amel	XM_392725.7	NonCanon
ORTHOMCL7236	null	1	1	1	1	1	1	1	1	1	1	1	LOC552254	XP_006570433.2	Amel	XM_006570370.3	NonCanon
ORTHOMCL7239	null	1	1	1	1	1	1	1	1	1	1	1	LOC409320	XP_392837.4	Amel	XM_392837.7	NonCanon
ORTHOMCL7243	null	1	1	1	1	1	1	0	1	1	1	2	LOC410005	XP_393493.3	Amel	XM_393493.6	NonCanon
ORTHOMCL7256	null	1	1	1	1	1	1	1	1	1	1	1	LOC411509	XP_394982.4	Amel	XM_394982.6	NonCanon
ORTHOMCL7265	null	1	1	1	1	1	1	1	1	1	1	1	LOC100576818	XP_026302224.1	Amel	XM_026446439.1	NonCanon
ORTHOMCL7267	null	1	1	1	1	1	0	1	1	2	1	1	LOC413616	XP_026297813.1	Amel	XM_026442028.1	NonCanon
ORTHOMCL7269	null	1	1	1	1	1	1	1	1	1	1	1	LOC725690	XP_001121507.2	Amel	XM_001121507.5	NonCanon
ORTHOMCL7271	null	1	1	1	1	1	1	1	1	1	1	1	LOC100576660	XP_003251546.2	Amel	XM_003251498.4	NonCanon
ORTHOMCL7279	null	1	1	1	1	1	1	1	1	1	1	1	LOC726666	XP_001122387.2	Amel	XM_001122387.5	NonCanon
ORTHOMCL7286	null	1	1	1	1	1	1	1	1	1	1	1	LOC725705	XP_001121522.1	Amel	XM_001121522.4	NonCanon
ORTHOMCL7291	null	1	1	1	1	1	1	1	1	1	1	1	LOC727378	XP_026300711.1	Amel	XM_026444926.1	NonCanon
ORTHOMCL7293	null	1	1	1	1	1	2	1	1	1	1	0	LOC726041	XP_001121815.3	Amel	XM_001121815.5	NonCanon
ORTHOMCL7294	null	1	1	1	1	1	1	1	1	1	1	1	LOC102655904	XP_006564236.1	Amel	XM_006564173.3	NonCanon
ORTHOMCL7299	null	1	1	1	1	1	1	1	1	1	1	1	RpL35	NP_001167614.1	Amel	NM_001174143.1	NonCanon
ORTHOMCL7306	null	1	1	1	1	1	1	1	1	1	1	1	Smb	NP_001155181.1	Amel	NM_001161709.2	NonCanon
ORTHOMCL7313	null	1	1	1	1	1	1	1	1	1	1	1	LOC410283	XP_393764.2	Amel	XM_393764.7	NonCanon
ORTHOMCL7317	null	1	1	1	1	1	1	1	1	1	1	1	LOC413250	XP_396696.4	Amel	XM_396696.6	NonCanon
ORTHOMCL7325	null	1	1	1	1	1	1	1	1	1	1	1	LOC727027	XP_001122740.5	Amel	XM_001122740.5	NonCanon
ORTHOMCL7327	null	1	1	1	1	1	1	1	1	1	1	1	LOC413228	XP_624475.1	Amel	XM_624472.6	NonCanon
ORTHOMCL7336	null	1	1	1	1	1	1	1	1	1	1	1	LOC552621	XP_624998.3	Amel	XM_624995.5	NonCanon
ORTHOMCL7337	null	1	1	1	1	1	1	1	1	1	1	1	LOC726811	XP_026297925.1	Amel	XM_026442140.1	NonCanon
ORTHOMCL7349	null	1	1	1	1	1	1	1	1	1	1	1	LOC726303	XP_001122051.1	Amel	XM_001122051.5	NonCanon
ORTHOMCL7361	null	1	1	1	1	1	1	1	1	1	1	1	LOC412675	XP_396131.3	Amel	XM_396131.7	NonCanon
ORTHOMCL7381	null	1	1	1	1	1	1	1	1	1	1	1	LOC413542	XP_006564809.1	Amel	XM_006564746.2	NonCanon
ORTHOMCL7385	null	1	1	1	1	1	1	1	1	1	1	1	LOC551364	XP_623764.2	Amel	XM_623761.6	NonCanon
ORTHOMCL7394	null	1	1	1	1	1	1	1	1	1	1	1	LOC551948	XP_624333.2	Amel	XM_624330.5	NonCanon
ORTHOMCL7399	null	1	1	1	1	1	1	1	1	1	1	1	LOC411188	XP_394662.6	Amel	XM_394662.7	NonCanon
ORTHOMCL7404	null	1	1	1	1	1	1	1	1	1	1	1	LOC725611	XP_026299029.1	Amel	XM_026443244.1	NonCanon
ORTHOMCL7421	null	1	1	1	1	1	1	1	1	1	1	1	LOC100577707	XP_003249455.1	Amel	XM_003249407.4	NonCanon
ORTHOMCL7423	null	1	1	1	1	1	1	1	1	1	1	1	LOC725539	XP_026299115.1	Amel	XM_026443330.1	NonCanon
ORTHOMCL7425	null	1	1	1	1	1	1	1	1	1	1	1	LOC725566	XP_001120412.2	Amel	XM_001120412.5	NonCanon
ORTHOMCL7430	null	1	1	1	1	1	1	1	1	1	1	1	LOC551695	XP_624086.1	Amel	XM_624083.6	NonCanon
ORTHOMCL7431	null	1	1	1	1	1	1	1	1	1	1	1	LOC412612	XP_006568082.2	Amel	XM_006568019.3	NonCanon
ORTHOMCL7432	null	1	1	1	1	1	1	1	1	1	1	1	LOC412148	XP_006559305.1	Amel	XM_006559242.3	NonCanon
ORTHOMCL7434	null	1	1	1	1	1	1	1	1	1	1	1	LOC552191	XP_624571.2	Amel	XM_624568.6	NonCanon
ORTHOMCL7440	null	1	1	1	1	1	1	1	1	1	1	1	LOC408369	XP_026299744.1	Amel	XM_026443959.1	NonCanon
ORTHOMCL7442	null	1	1	1	1	1	1	1	1	1	1	1	LOC551882	XP_006563123.1	Amel	XM_006563060.3	NonCanon
ORTHOMCL7444	null	1	1	1	1	1	1	1	1	1	1	1	LOC410806	XP_006568761.2	Amel	XM_006568698.3	NonCanon
ORTHOMCL7447	null	1	1	1	1	1	1	1	1	1	1	1	LOC410728	XP_026297446.1	Amel	XM_026441661.1	NonCanon
ORTHOMCL7460	null	1	1	1	1	1	1	1	1	1	1	1	LOC551414	XP_623810.1	Amel	XM_623807.5	NonCanon
ORTHOMCL7467	null	1	1	1	1	1	1	1	1	1	1	1	LOC410420	XP_393900.2	Amel	XM_393900.7	NonCanon
ORTHOMCL7484	null	1	1	1	1	1	1	1	1	1	1	1	LOC552485	XP_624861.2	Amel	XM_624858.5	NonCanon
